0.0007487500 206.181 0 0 0 103.585 0
0.0012462500 565.742 0 0 0 285.149 0
0.0017437500 1096.9 0 0 0 554.69 0
0.0022412500 1794.44 0 0 0 910.471 0
0.0027387500 2653.15 0 0 0 1350.75 0
0.0032362500 3667.81 0 0 0 1873.79 0
0.0037337500 4833.21 0 0 0 2477.86 0
0.0042312500 6144.12 0 0 0 3161.21 0
0.0047287500 7595.33 0 0 0 3922.1 0
0.0052262500 9181.62 0 0 0 4758.8 0
0.0057237500 10897.8 0 0 0 5669.56 0
0.0062212500 12738.6 0 0 0 6652.66 0
0.0067187500 14698.8 0 0 0 7706.34 0
0.0072162500 16773.3 0 0 0 8828.87 0
0.0077137500 18956.8 0 0 0 10018.5 0
0.0082112500 21244 0 0 0 11273.5 0
0.0087087500 23629.8 0 0 0 12592.2 0
0.0092062500 26109 0 0 0 13972.7 0
0.0097037500 28676.3 0 0 0 15413.4 0
0.0102012500 31326.5 0 0 0 16912.5 0
0.0106987500 34054.4 0 0 0 18468.3 0
0.0111962500 36854.8 0 0 0 20079.1 0
0.0116937500 39722.5 0 0 0 21743 0
0.0121912500 42652.2 0 0 0 23458.4 0
0.0126887500 45638.7 0 0 0 25223.5 0
0.0131862500 48676.9 0 0 0 27036.6 0
0.0136837500 51761.5 0 0 0 28896 0
0.0141812500 54887.2 0 0 0 30799.8 0
0.0146787500 58048.9 0 0 0 32746.5 0
0.0151762500 61241.4 0 0 0 34734.1 0
0.0156737500 64459.4 0 0 0 36761 0
0.0161712500 67697.7 0 0 0 38825.5 0
0.0166687500 70951.1 0 0 0 40925.8 0
0.0171662500 74214.4 0 0 0 43060.2 0
0.0176637500 77482.4 0 0 0 45226.9 0
0.0181612500 80749.8 0 0 0 47424.2 0
0.0186587500 84011.5 0 0 0 49650.4 0
0.0191562500 87262.2 0 0 0 51903.6 0
0.0196537500 90496.7 0 0 0 54182.3 0
0.0201512500 93709.7 0 0 0 56484.6 0
0.0206487500 96896.1 0 0 0 58808.8 0
0.0211462500 100051 0 0 0 61153.1 0
0.0216437500 103168 0 0 0 63515.9 0
0.0221412500 106243 0 0 0 65895.4 0
0.0226387500 109271 0 0 0 68289.8 0
0.0231362500 112246 0 0 0 70697.4 0
0.0236337500 115163 0 0 0 73116.5 0
0.0241312500 118017 0 0 0 75545.3 0
0.0246287500 120803 0 0 0 77982.1 0
0.0251262500 123515 0 0 0 80425.1 0
0.0256237500 126148 0 0 0 82872.7 0
0.0261212500 128697 0 0 0 85323 0
0.0266187500 131157 0 0 0 87774.4 0
0.0271162500 133523 0 0 0 90225.1 0
0.0276137500 135788 0 0 0 92673.3 0
0.0281112500 137949 0 0 0 95117.3 0
0.0286087500 140000 0 0 0 97555.4 0
0.0291062500 141936 0 0 0 99985.9 0
0.0296037500 143751 9.21606e+06 0 0 102407 0
0.0301012500 145440 0 0 0 104817 0
0.0305987500 146998 0 0 0 107214 0
0.0310962500 148421 0 0 0 109596 0
0.0315937500 149701 0 0 0 111962 0
0.0320912500 150835 0 0 0 114310 0
0.0325887500 151818 0 0 0 116639 0
0.0330862500 152643 0 0 0 118945 0
0.0335837500 153306 0 0 0 121228 0
0.0340812500 153801 0 0 0 123487 0
0.0345787500 154124 0 0 0 125718 0
0.0350762500 154269 0 0 0 127921 0
0.0355737500 154231 0 0 0 130094 0
0.0360712500 154004 0 0 0 132234 0
0.0365687500 153584 0 0 0 134341 0
0.0370662500 152965 0 0 0 136412 0
0.0375637500 152142 0 0 0 138447 0
0.0380612500 151110 0 0 0 140442 0
0.0385587500 149863 0 0 0 142396 0
0.0390562500 148397 0 0 0 144308 0
